car_id,model,year,engine_size,horsepower,fuel_type,transmission,drivetrain,mileage_km,fuel_consumption_l_per_100km,price_usd,co2_emissions_g_km,doors,seats,body_type,color,owner_count,accident_history,service_history,country_sold
8573.0,4.0,2011.0,2.3,193.0,3.0,0.0,0.0,296301.0,8.4,20784.0,177.0,5.0,5.0,4.0,4.0,4.0,0.0,2.0,3.0
8574.0,6.0,2018.0,4.0,366.0,0.0,0.0,0.0,111046.0,8.8,65467.0,189.0,5.0,5.0,4.0,0.0,2.0,0.0,2.0,5.0
8575.0,10.0,2017.0,0.0,303.0,1.0,0.0,2.0,96902.0,0.0,59757.0,0.0,4.0,5.0,1.0,2.0,3.0,0.0,0.0,7.0
8576.0,1.0,2024.0,1.6,204.0,3.0,0.0,0.0,19345.0,7.0,49417.0,156.0,4.0,5.0,3.0,4.0,0.0,0.0,0.0,6.0
8577.0,5.0,2022.0,2.2,199.0,3.0,0.0,0.0,15929.0,8.5,58612.0,198.0,5.0,5.0,4.0,0.0,1.0,0.0,0.0,4.0
8578.0,5.0,2024.0,3.0,269.0,0.0,0.0,0.0,0.0,8.3,71067.0,188.0,5.0,5.0,4.0,3.0,0.0,0.0,0.0,4.0
8579.0,7.0,2020.0,3.0,266.0,0.0,0.0,0.0,40501.0,8.1,109535.0,192.0,5.0,5.0,4.0,3.0,1.0,0.0,0.0,2.0
8580.0,4.0,2023.0,1.9,172.0,2.0,0.0,0.0,22241.0,3.9,47110.0,89.0,5.0,5.0,4.0,5.0,1.0,0.0,0.0,4.0
8581.0,9.0,2014.0,0.0,186.0,1.0,0.0,2.0,156535.0,0.0,27080.0,0.0,5.0,4.0,2.0,5.0,2.0,0.0,1.0,2.0
8582.0,2.0,2019.0,3.2,319.0,0.0,0.0,2.0,66446.0,8.7,60034.0,144.1056777493606,4.0,5.0,3.0,5.0,1.0,0.0,0.0,0.0
8583.0,2.0,2014.0,3.4,248.0,0.0,0.0,2.0,138433.0,8.3,41556.0,186.0,4.0,5.0,3.0,2.0,2.0,0.0,0.0,3.0
8584.0,8.0,2022.0,2.9,300.0,3.0,0.0,2.0,45354.0,9.5,64671.0,198.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,6.0
8585.0,4.0,2021.0,1.7,206.0,3.0,0.0,0.0,44747.0,7.1,44946.0,157.0,5.0,5.0,4.0,2.0,1.0,0.0,0.0,7.0
8586.0,3.0,2015.0,4.2,356.0,0.0,0.0,2.0,209576.0,8.9,75225.0,187.0,4.0,4.0,3.0,2.0,1.0,0.0,2.0,2.0
8587.0,3.0,2005.0,0.0,505.0,1.0,0.0,2.0,300000.0,0.0,53171.0,0.0,4.0,4.0,3.0,0.0,3.0,0.0,2.0,2.0
8588.0,1.0,2017.0,2.7,292.0,0.0,1.0,0.0,156843.0,7.2,29369.0,166.0,4.0,5.0,3.0,0.0,1.0,1.0,2.0,2.0
8589.0,0.0,2005.0,1.8,166.0,3.0,0.0,1.0,300000.0,7.9,2640.0,186.0,3.0,4.0,2.0,0.0,4.0,1.0,2.0,2.0
8590.0,6.0,2017.0,3.3,235.0,2.0,0.0,0.0,81865.0,6.0,57313.0,145.0,5.0,5.0,4.0,4.0,2.0,1.0,0.0,4.0
8591.0,2.0,2018.0,3.8,282.0,0.0,0.0,2.0,74169.0,8.8,59720.0,187.0,4.0,5.0,3.0,0.0,1.0,0.0,0.0,7.0
8592.0,5.0,2020.0,2.6,190.0,0.0,0.0,0.0,64875.0,7.0,52003.0,157.0,5.0,5.0,4.0,4.0,0.0,0.0,2.0,2.0
8593.0,5.0,2022.0,2.1,283.0,3.0,0.0,0.0,47908.0,9.1,61173.0,182.0,5.0,5.0,4.0,2.0,2.0,0.0,0.0,0.0
8594.0,1.0,2019.0,2.484554678692221,296.0,2.0,0.0,0.0,58228.0,5.6,38583.0,122.0,4.0,5.0,3.0,0.0,2.0,0.0,0.0,2.0
8595.0,0.0,2015.0,2.4,305.0,3.0,1.0,2.0,69330.0,9.0,24120.0,190.0,5.0,5.0,2.0,0.0,3.0,1.0,0.0,7.0
8596.0,7.0,2019.0,4.4,460.0,3.0,0.0,0.0,82821.0,11.5,101314.0,255.0,5.0,5.0,4.0,5.0,2.0,1.0,0.0,2.0
8597.0,2.0,2018.0,3.7,372.0,2.0,0.0,0.0,138330.0,6.8,45254.0,151.0,4.0,5.0,3.0,5.0,2.0,0.0,2.0,4.0
8598.0,0.0,2017.0,2.7,232.0,3.0,0.0,1.0,95308.0,8.3,20965.0,186.0,3.0,4.0,2.0,5.0,2.0,0.0,0.0,4.0
8599.0,1.0,2020.0,3.1,226.0,0.0,0.0,2.0,57387.0,8.0,40395.0,161.0,4.0,5.0,3.0,0.0,1.0,0.0,0.0,4.0
8600.0,2.0,2007.0,2.1,252.0,0.0,0.0,0.0,300000.0,6.8,26763.0,124.0,4.0,5.0,3.0,4.0,4.0,0.0,0.0,4.0
8601.0,0.0,2021.0,1.8,196.0,3.0,0.0,1.0,38057.0,7.6,26031.0,170.0,5.0,5.0,2.0,5.0,2.0,1.0,0.0,1.0
8602.0,0.0,2014.0,2.3,175.0,2.0,0.0,1.0,128352.0,4.9,14598.0,97.0,3.0,5.0,2.0,4.0,1.0,0.0,0.0,4.0
8603.0,4.0,2013.0,2.1,247.0,0.0,0.0,0.0,161245.0,7.3,25328.0,172.0,5.0,5.0,4.0,0.0,3.0,0.0,2.0,7.0
8604.0,2.0,2016.0,4.1,399.0,2.0,0.0,2.0,111674.0,7.0,48844.0,171.0,4.0,5.0,3.0,5.0,1.0,0.0,0.0,2.0
8605.0,5.0,2009.0,2.5,251.0,3.0,0.0,2.0,247394.0,8.7,27373.0,199.0,5.0,5.0,4.0,1.0,3.0,0.0,0.0,7.0
8606.0,3.0,2021.0,3.4,317.0,0.0,0.0,0.0,47151.0,8.7,92535.0,190.0,4.0,4.0,3.0,5.0,2.0,0.0,0.0,5.0
8607.0,1.0,2015.0,3.2,291.0,0.0,0.0,2.0,136644.0,7.7,28298.0,161.0,4.0,5.0,3.0,5.0,1.0,0.0,0.0,2.0
8608.0,1.0,2024.0,1.8,164.0,2.0,0.0,0.0,0.0,4.5,40030.0,101.0,4.0,5.0,3.0,5.0,1.0,0.0,0.0,5.0
8609.0,3.0,2023.0,3.7,343.0,2.0,0.0,2.0,6173.0,6.2,122967.0,136.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,6.0
8610.0,1.0,2006.0,3.2,305.0,2.0,1.0,0.0,197553.0,5.7,16608.0,110.0,4.0,5.0,3.0,4.0,3.0,1.0,2.0,6.0
8611.0,2.0,2018.0,3.2,242.0,0.0,0.0,2.0,99784.0,7.3,49247.0,161.0,4.0,5.0,3.0,5.0,1.0,0.0,2.0,3.0
8612.0,9.0,2017.0,0.0,195.0,1.0,0.0,2.0,114041.0,0.0,36603.0,0.0,5.0,4.0,2.0,1.0,2.0,0.0,0.0,4.0
8613.0,11.0,2023.0,0.0,366.0,1.0,0.0,0.0,23018.0,0.0,174245.0,0.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0
8614.0,7.0,2022.0,3.3,313.0,0.0,0.0,0.0,48757.0,8.8,105692.0,200.0,5.0,5.0,4.0,0.0,1.0,1.0,0.0,3.0
8615.0,8.0,2015.0,2.9,310.0,3.0,0.0,2.0,127836.0,9.2,55064.0,192.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0
8616.0,5.0,2017.0,3.5,334.0,3.0,0.0,2.0,134018.0,9.7,47097.0,221.0,5.0,5.0,4.0,5.0,1.0,0.0,2.0,1.0
8617.0,1.0,2005.0,2.2,213.0,2.0,1.0,2.0,152328.0,4.7,16077.0,114.0,4.0,5.0,3.0,1.0,4.0,1.0,0.0,7.0
8618.0,4.0,2005.0,1.6,127.0,3.0,0.0,1.0,300000.0,6.7,6044.0,144.1056777493606,5.0,5.0,4.0,5.0,4.0,0.0,0.0,4.0
8619.0,5.0,2009.0,2.7,209.0,2.0,0.0,0.0,300000.0,5.4,16513.0,130.0,5.0,5.0,4.0,3.0,1.9430477167778348,1.0,0.0,5.0
8620.0,1.0,2021.0,3.0,282.0,3.0,0.0,0.0,45072.0,9.3,34324.0,202.0,4.0,5.0,3.0,1.0,2.0,1.0,3.0,0.0
8621.0,0.0,2016.0,2.6,247.0,3.0,0.0,2.0,155917.0,7.9,17244.0,180.0,5.0,4.0,2.0,5.0,1.0,1.0,0.0,4.0
8622.0,5.0,2018.0,3.1,303.0,3.0,0.0,0.0,41089.0,9.4,50776.0,209.0,5.0,5.0,4.0,1.0,1.0,1.0,0.0,6.0
8623.0,7.0,2022.0,3.3,289.0,2.0,0.0,0.0,27389.0,5.9,115271.0,142.0,5.0,5.0,4.0,3.0,1.0,0.0,2.0,1.0
8624.0,3.0,2020.0,4.2,352.0,0.0,0.0,2.0,24049.0,9.2,96667.0,221.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,5.0
8625.0,2.0,2014.0,2.9,322.0,3.0,0.0,0.0,102440.0,9.7,47281.0,220.0,4.0,5.0,3.0,3.0,1.0,0.0,0.0,0.0
8626.0,8.0,2023.0,3.0,263.0,3.0,0.0,2.0,5778.0,9.4,77988.0,195.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0
8627.0,9.0,2024.0,0.0,231.0,1.0,0.0,2.0,14556.0,0.0,62612.0,0.0,5.0,4.0,2.0,4.0,1.0,0.0,0.0,6.0
8628.0,3.0,2020.0,0.0,399.0,1.0,0.0,0.0,50741.0,0.0,108341.0,0.0,4.0,4.0,3.0,5.0,2.0,1.0,0.0,6.0
8629.0,6.0,2022.0,2.484554678692221,310.0,3.0,0.0,0.0,16361.0,10.4,91478.0,239.0,5.0,5.0,4.0,2.0,2.0,0.0,0.0,6.0
8630.0,7.0,2016.0,3.7,309.0,2.0,0.0,0.0,126078.0,6.2,82470.0,126.0,5.0,5.0,4.0,3.0,1.0,0.0,2.0,5.0
8631.0,9.0,2020.0,0.0,170.0,1.0,0.0,2.0,56983.0,0.0,50848.0,0.0,5.0,4.0,2.0,1.0,1.0,0.0,0.0,2.0
8632.0,1.0,2021.0,2.484554678692221,254.0,2.0,0.0,0.0,46108.0,5.3,41526.0,125.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,5.0
8633.0,2.0,2006.0,3.3,329.0,2.0,0.0,0.0,230755.0,5.7,24599.0,143.0,4.0,5.0,3.0,1.0,5.0,0.0,2.0,5.0
8634.0,8.0,2006.0,2.3,179.0,3.0,0.0,2.0,196757.0,7.9,25430.0,173.0,2.0,2.0,0.0,0.0,3.0,1.0,2.0,6.0
8635.0,10.0,2008.0,0.0,426.0,1.0,0.0,2.0,194112.0,0.0,38936.0,0.0,4.0,5.0,1.0,5.0,3.0,1.0,2.0,4.0
8636.0,11.0,2021.0,0.0,386.0,1.0,0.0,2.0,46997.0,0.0,156752.0,0.0,4.0,5.0,3.0,5.0,1.0,1.0,0.0,6.0
8637.0,7.0,2018.0,3.6,346.0,2.0,0.0,0.0,110603.0,7.0,106689.0,138.0,5.0,5.0,4.0,0.0,4.0,0.0,2.0,1.0
8638.0,10.0,2015.0,0.0,360.0,1.0,0.0,2.0,19503.0,0.0,67099.0,0.0,4.0,5.0,1.0,0.0,4.0,0.0,0.0,1.0
8639.0,3.0,2017.0,3.2,280.0,3.0,0.0,0.0,85884.0,9.3,87369.0,197.0,4.0,4.0,3.0,3.0,2.0,0.0,0.0,0.0
8640.0,4.0,2015.0,1.7,167.0,3.0,0.0,0.0,120598.0,7.2,32286.0,141.0,5.0,5.0,4.0,0.0,1.0,0.0,2.0,7.0
8641.0,7.0,2022.0,3.7,348.0,2.0,0.0,0.0,28696.0,6.4,133988.0,136.0,5.0,5.0,4.0,2.0,1.0,0.0,0.0,1.0
8642.0,6.0,2020.0,4.0,334.0,2.0,0.0,0.0,78190.0,6.6,77307.0,140.0,5.0,5.0,4.0,5.0,1.0,0.0,3.0,3.0
8643.0,4.0,2018.0,2.0,149.0,2.0,0.0,1.0,75717.0,4.8,40983.0,117.0,5.0,5.0,4.0,1.0,1.0,0.0,0.0,1.0
8644.0,4.0,2021.0,2.1,242.0,0.0,0.0,0.0,29679.0,7.4,51052.0,150.0,5.0,5.0,4.0,5.0,1.0,0.0,0.0,1.0
8645.0,2.0,2024.0,2.8,289.0,2.0,0.0,0.0,0.0,6.5689870822226775,65486.0,115.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,4.0
8646.0,6.0,2017.0,4.2,318.0,2.0,0.0,0.0,104396.0,5.9,59826.0,127.0,5.0,5.0,4.0,0.0,3.0,1.0,2.0,6.0
8647.0,2.0,2014.0,3.7,287.0,2.0,0.0,2.0,211149.0,6.5,35682.0,156.0,4.0,5.0,3.0,2.0,1.0,1.0,2.0,5.0
8648.0,7.0,2021.0,4.1,295.0,3.0,0.0,0.0,16670.0,10.1,113643.0,230.0,5.0,5.0,4.0,4.0,1.0,0.0,0.0,3.0
8649.0,1.0,2014.0,1.6,171.0,0.0,1.0,2.0,171491.0,5.6,25714.0,118.0,4.0,5.0,3.0,4.0,2.0,0.0,0.0,7.0
8650.0,2.0,2010.0,4.4,398.0,0.0,0.0,0.0,130334.0,10.0,42739.0,235.0,4.0,5.0,3.0,1.0,1.9430477167778348,0.0,2.0,1.0
8651.0,7.0,2009.0,3.4,320.0,2.0,0.0,0.0,300000.0,6.2,49726.0,144.0,5.0,5.0,4.0,2.0,2.0,1.0,0.0,0.0
8652.0,9.0,2020.0,2.484554678692221,193.0,1.0,0.0,2.0,43394.0,0.0,51301.0,0.0,5.0,4.0,2.0,0.0,1.0,0.0,0.0,3.0
8653.0,0.0,2009.0,2.7,214.0,0.0,0.0,2.0,275161.0,7.7,8902.0,179.0,5.0,5.0,2.0,4.0,5.0,0.0,0.0,6.0
8654.0,1.0,2024.0,2.6,240.0,3.0,0.0,0.0,0.0,8.8,45802.0,200.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,2.0
8655.0,11.0,2018.0,0.0,554.0,1.0,0.0,2.0,108330.0,0.0,145775.0,0.0,4.0,5.0,3.0,3.0,4.0,0.0,2.0,1.0
8656.0,0.0,2018.0,2.2,255.0,0.0,1.0,2.0,87134.0,7.6,23674.0,157.0,5.0,5.0,2.0,0.0,1.0,0.0,2.0,6.0
8657.0,3.0,2024.0,4.6,454.0,3.0,0.0,2.0,0.0,11.1,114473.0,250.0,4.0,5.0,3.0,4.0,1.9430477167778348,0.0,0.0,3.0
8658.0,0.0,2011.0,1.5,141.0,3.0,0.0,1.0,174450.0,6.9,8461.0,164.0,3.0,5.0,2.0,0.0,4.0,1.0,0.0,7.0
8659.0,1.0,2017.0,2.1,217.0,2.0,0.0,2.0,134197.0,4.3,29902.0,98.0,4.0,5.0,3.0,4.0,2.0,0.0,2.0,4.0
8660.0,2.0,2013.0,3.2,244.0,3.0,0.0,2.0,188123.0,9.8,34274.0,200.0,4.0,5.0,3.0,4.0,2.0,0.0,1.0,4.0
8661.0,0.0,2019.0,2.0,265.0,2.0,0.0,2.0,83626.0,4.2,27313.0,93.0,5.0,5.0,2.0,5.0,1.0,0.0,0.0,3.0
8662.0,7.0,2008.0,4.3,317.0,2.0,0.0,0.0,256186.0,6.5,66408.0,135.0,5.0,5.0,4.0,4.0,2.0,0.0,0.0,2.0
8663.0,6.0,2008.0,3.2,310.0,2.0,0.0,0.0,270119.0,6.0,48172.0,134.0,5.0,5.0,4.0,5.0,2.0,0.0,0.0,4.0
8664.0,8.0,2015.0,2.1,205.0,3.0,1.0,2.0,102644.0,8.7,55335.0,144.1056777493606,2.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0
8665.0,1.0,2023.0,2.4,284.0,0.0,0.0,0.0,19399.0,6.7,48588.0,151.0,4.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0
8666.0,0.0,2010.0,2.1,213.0,3.0,1.0,1.0,273427.0,8.0,3878.0,175.0,3.0,4.0,2.0,5.0,2.0,0.0,2.0,4.0
8667.0,5.0,2022.0,3.0,212.0,3.0,0.0,2.0,19045.0,8.9,58512.0,198.0,5.0,5.0,4.0,0.0,1.0,0.0,0.0,7.0
8668.0,2.0,2010.0,3.5,312.0,2.0,0.0,2.0,212134.0,6.3,25942.0,126.0,4.0,5.0,3.0,2.0,3.0,0.0,1.0,4.0
8669.0,5.0,2009.0,3.0,310.0,0.0,0.0,2.0,199512.0,6.5689870822226775,35327.0,165.0,5.0,5.0,4.0,0.0,3.0,0.0,2.0,1.0
8670.0,4.0,2024.0,1.7,193.0,0.0,0.0,1.0,0.0,5.8,48675.0,121.0,5.0,5.0,4.0,0.0,0.0,0.0,2.0,0.0
8671.0,2.0,2020.0,3.3,275.0,3.0,0.0,2.0,37906.0,9.3,57191.0,185.0,4.0,5.0,3.0,5.0,1.0,0.0,0.0,2.0
8672.0,10.0,2005.0,0.0,431.0,1.0,0.0,0.0,206032.0,0.0,33545.0,0.0,4.0,5.0,1.0,4.0,4.0,1.0,2.0,0.0
8673.0,2.0,2012.0,3.2,217.0,2.0,0.0,2.0,245401.0,4.9,25334.0,106.0,4.0,5.0,3.0,1.0,4.0,0.0,2.0,4.0
8674.0,3.0,2017.0,2.484554678692221,307.0,0.0,0.0,0.0,113320.0,9.1,82500.0,200.0,4.0,5.0,3.0,5.0,1.0,0.0,2.0,1.0
8675.0,5.0,2022.0,2.4,264.0,2.0,0.0,0.0,41592.0,5.5,53961.0,118.0,5.0,5.0,4.0,4.0,1.0,2.0,2.0,4.0
8676.0,10.0,2022.0,0.0,284.0,1.0,0.0,0.0,27123.0,0.0,89387.0,0.0,4.0,5.0,1.0,5.0,0.0,0.0,0.0,4.0
8677.0,3.0,2008.0,3.4,270.0,2.0,0.0,2.0,248514.0,6.2,49007.0,135.0,4.0,5.0,3.0,5.0,4.0,0.0,2.0,6.0
8678.0,3.0,2015.0,4.3,346.0,0.0,0.0,2.0,148783.0,10.0,79855.0,221.0,4.0,4.0,3.0,0.0,4.0,0.0,0.0,7.0
8679.0,6.0,2011.0,3.9,368.0,3.0,0.0,0.0,233565.0,11.1,56733.0,231.0,5.0,5.0,4.0,4.0,3.0,2.0,2.0,1.0
8680.0,5.0,2020.0,2.3,223.0,2.0,0.0,0.0,61757.0,4.3,60944.0,103.0,5.0,5.0,4.0,0.0,1.0,0.0,0.0,7.0
8681.0,4.0,2024.0,2.2,243.0,2.0,0.0,0.0,0.0,5.1,50048.0,116.0,5.0,5.0,4.0,2.0,0.0,0.0,0.0,5.0
8682.0,0.0,2019.0,2.3,199.0,3.0,1.0,1.0,89169.0,8.2,20999.0,175.0,5.0,4.0,2.0,3.0,3.0,1.0,0.0,0.0
8683.0,7.0,2017.0,3.5,346.0,0.0,0.0,0.0,90652.0,9.4,82363.0,207.0,5.0,5.0,4.0,5.0,3.0,1.0,0.0,4.0
8684.0,7.0,2020.0,3.7,337.0,0.0,2.0,0.0,66662.0,8.6,123107.0,191.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0
8685.0,11.0,2009.0,0.0,427.0,1.0,0.0,2.0,270633.0,0.0,95513.0,0.0,4.0,4.0,3.0,0.0,4.0,0.0,2.0,6.0
8686.0,1.0,2019.0,1.7,268.0,3.0,0.0,0.0,76870.0,7.9,40196.0,152.0,4.0,5.0,3.0,5.0,1.0,0.0,0.0,1.0
8687.0,2.0,2016.0,2.4,163.0,2.0,0.0,0.0,136050.0,4.9,37807.0,93.0,4.0,5.0,3.0,4.0,2.0,0.0,0.0,5.0
8688.0,3.0,2011.0,4.6,322.0,0.0,0.0,2.0,93788.0,10.2,59492.0,226.0,4.0,5.0,3.0,2.0,3.0,1.0,0.0,4.0
8689.0,0.0,2021.0,2.1,184.0,3.0,0.0,1.0,25024.0,7.9,27513.0,175.0,3.0,4.0,2.0,4.0,1.0,0.0,0.0,0.0
8690.0,3.0,2023.0,0.0,493.0,1.0,0.0,2.0,24272.0,0.0,137047.0,0.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,4.0
8691.0,0.0,2014.0,1.9,225.0,0.0,1.0,1.0,183770.0,5.7,14357.0,110.0,3.0,5.0,2.0,0.0,2.0,0.0,2.0,6.0
8692.0,8.0,2019.0,2.3,213.0,3.0,0.0,2.0,46125.0,8.2,57807.0,183.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0
8693.0,6.0,2015.0,3.7,297.0,0.0,0.0,0.0,100291.0,8.5,49715.0,183.0,5.0,5.0,4.0,0.0,3.0,1.0,1.0,7.0
8694.0,2.0,2010.0,3.7,331.0,2.0,0.0,2.0,292407.0,6.6,30309.0,155.0,4.0,5.0,3.0,2.0,3.0,1.0,0.0,1.0
8695.0,0.0,2018.0,2.1,222.0,3.0,0.0,2.0,92753.0,7.9,24914.0,167.0,3.0,4.0,2.0,0.0,2.0,0.0,2.0,0.0
8696.0,8.0,2012.0,2.7,199.0,3.0,1.0,2.0,143666.0,8.4,36320.0,190.0,2.0,2.0,0.0,4.0,4.0,0.0,1.0,4.0
8697.0,2.0,2015.0,4.4,384.0,0.0,0.0,2.0,187117.0,9.2,47345.0,204.0,4.0,5.0,3.0,5.0,2.0,0.0,0.0,7.0
8698.0,2.0,2013.0,3.9,276.0,3.0,0.0,2.0,139208.0,11.0,38831.0,256.0,4.0,5.0,3.0,4.0,2.0,2.0,0.0,6.0
8699.0,0.0,2017.0,2.1,180.0,0.0,2.0,2.0,119996.0,6.4,20150.0,144.0,3.0,4.0,2.0,4.0,1.0,0.0,2.0,1.0
8700.0,5.0,2022.0,2.4,171.0,3.0,0.0,0.0,27492.0,8.6,62877.0,189.0,5.0,5.0,4.0,3.0,2.0,0.0,0.0,3.0
8701.0,1.0,2023.0,2.2,262.0,0.0,0.0,0.0,30180.0,6.7,43011.0,154.0,4.0,5.0,3.0,5.0,1.0,0.0,2.0,7.0
8702.0,4.0,2013.0,2.4,230.0,2.0,0.0,0.0,131436.0,4.4,31433.0,106.0,5.0,5.0,4.0,0.0,2.0,0.0,0.0,3.0
8703.0,5.0,2016.0,2.7,195.0,3.0,0.0,0.0,91801.0,9.1,45246.0,197.0,5.0,5.0,4.0,4.0,3.0,0.0,0.0,1.0
8704.0,1.0,2023.0,2.3,270.0,0.0,0.0,0.0,8239.0,6.7,42342.0,148.0,4.0,5.0,3.0,0.0,0.0,0.0,2.0,4.0
8705.0,6.0,2018.0,4.1,343.0,2.0,0.0,0.0,132044.0,7.0,61841.0,141.0,5.0,5.0,4.0,4.0,2.0,1.0,2.0,4.0
8706.0,5.0,2021.0,3.2,265.0,2.0,0.0,0.0,21161.0,5.9,70296.0,141.0,5.0,5.0,4.0,5.0,0.0,0.0,0.0,3.0
8707.0,6.0,2016.0,3.4,282.0,2.0,0.0,0.0,52818.0,6.4,53198.0,132.0,5.0,5.0,4.0,5.0,2.0,1.0,2.0,5.0
8708.0,1.0,2023.0,2.3,178.0,3.0,0.0,0.0,4702.0,8.3,42544.0,176.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0
8709.0,0.0,2006.0,2.1,260.0,3.0,1.0,2.0,235719.0,9.0,7129.0,189.0,5.0,4.0,2.0,5.0,3.0,1.0,1.0,4.0
8710.0,0.0,2021.0,2.5,200.0,0.0,0.0,2.0,29693.0,7.4,27553.0,161.0,5.0,5.0,2.0,2.0,0.0,0.0,0.0,6.0
8711.0,5.0,2019.0,2.9,259.0,2.0,0.0,2.0,110569.0,5.9,49726.0,141.0,5.0,5.0,4.0,3.0,2.0,0.0,2.0,6.0
8712.0,3.0,2015.0,0.0,449.0,1.0,0.0,2.0,76350.0,0.0,74095.0,0.0,4.0,4.0,3.0,4.0,3.0,1.0,0.0,1.0
8713.0,11.0,2017.0,0.0,355.0,1.0,0.0,0.0,141543.0,0.0,123206.0,0.0,4.0,5.0,3.0,4.0,1.0,0.0,2.0,4.0
8714.0,2.0,2011.0,4.3,332.0,3.0,0.0,2.0,294016.0,10.1,26405.0,219.0,4.0,5.0,3.0,5.0,5.0,1.0,2.0,5.0
8715.0,2.0,2024.0,2.6,254.0,3.0,0.0,0.0,3869.0,8.8,65584.0,210.0,4.0,5.0,3.0,1.0,0.0,0.0,0.0,1.0
8716.0,6.0,2010.0,3.7,308.0,3.0,0.0,0.0,124992.0,10.6,43472.0,241.0,5.0,5.0,4.0,2.0,4.0,1.0,2.0,5.0
8717.0,4.0,2015.0,2.3,226.0,3.0,0.0,1.0,52193.0,7.2,35832.0,143.0,5.0,5.0,4.0,1.0,3.0,0.0,2.0,7.0
8718.0,2.0,2007.0,2.1,253.0,2.0,0.0,2.0,171785.0,4.5,27635.0,96.0,4.0,5.0,3.0,5.0,2.0,0.0,2.0,3.0
8719.0,7.0,2022.0,3.2,275.0,3.0,0.0,0.0,42402.0,9.1,114668.0,196.0,5.0,5.0,4.0,5.0,1.0,0.0,0.0,1.0
8720.0,8.0,2018.0,2.1,200.0,3.0,0.0,2.0,106702.0,8.2,50095.0,181.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,5.0
8721.0,5.0,2015.0,3.1,282.0,2.0,0.0,2.0,101157.0,5.7,40173.0,127.0,5.0,5.0,4.0,3.0,4.0,0.0,1.0,1.0
8722.0,9.0,2018.0,0.0,202.0,1.0,0.0,2.0,83662.0,0.0,43329.0,0.0,5.0,4.0,2.0,4.0,2.0,0.0,0.0,3.0
8723.0,5.0,2019.0,2.6,245.0,2.0,0.0,2.0,52199.0,4.7,55182.0,95.0,5.0,5.0,4.0,1.0,2.0,0.0,2.0,3.0
8724.0,4.0,2023.0,2.4,230.0,3.0,0.0,1.0,28602.0,9.4,47438.0,225.0,5.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0
8725.0,3.0,2023.0,3.0,237.0,3.0,0.0,0.0,31251.0,8.1,104852.0,179.0,4.0,4.0,3.0,5.0,0.0,0.0,0.0,5.0
8726.0,5.0,2024.0,2.7,288.0,0.0,0.0,0.0,2336.0,7.7,65719.0,185.0,5.0,5.0,4.0,5.0,1.0,0.0,0.0,1.0
8727.0,6.0,2021.0,3.0,291.0,0.0,0.0,0.0,62920.0,8.2,85491.0,193.0,5.0,5.0,4.0,4.0,1.0,0.0,0.0,1.0
8728.0,2.0,2010.0,2.5,190.0,0.0,0.0,0.0,216046.0,7.0,23993.0,145.0,4.0,5.0,3.0,2.0,2.0,1.0,2.0,4.0
8729.0,0.0,2024.0,2.5,203.0,2.0,0.0,2.0,0.0,5.1,35103.0,102.0,5.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0
8730.0,1.0,2021.0,3.5,323.0,0.0,0.0,2.0,49033.0,8.3,48308.0,177.0,4.0,5.0,3.0,0.0,2.0,0.0,0.0,7.0
8731.0,4.0,2021.0,2.1,208.0,2.0,0.0,1.0,63355.0,5.4,38690.0,120.0,5.0,5.0,4.0,0.0,1.0,0.0,2.0,3.0
8732.0,7.0,2015.0,3.1,258.0,0.0,0.0,0.0,128606.0,8.2,93908.0,200.0,5.0,5.0,4.0,2.0,1.0,0.0,2.0,1.0
8733.0,1.0,2015.0,1.7,180.0,3.0,1.0,2.0,155419.0,7.9,26537.0,173.0,4.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0
8734.0,1.0,2009.0,2.6,248.0,2.0,0.0,2.0,186375.0,5.2,22053.0,120.0,4.0,5.0,3.0,0.0,3.0,0.0,0.0,5.0
8735.0,3.0,2011.0,0.0,439.0,1.0,0.0,0.0,120303.0,0.0,65911.0,0.0,4.0,4.0,3.0,2.0,3.0,0.0,2.0,4.0
8736.0,0.0,2022.0,1.7,191.0,3.0,0.0,1.0,20496.0,6.9,32372.0,158.0,5.0,4.0,2.0,2.0,1.0,0.0,0.0,3.0
